;texto;polarity;subjectivity;location;Latitude;Longitude
16;@liviaschroder @JorgeDreWeVoce @ProjetoChef @Pitty Para de falar besteira, quem não ama nem é petista obcecado. Eu… https://t.co/PsJ6onoa9s;0.0;0.8;Brasil;-10.769946428999958;-53.073466888999974
17;@deusa_comuna @ChinaskiOficial Acho engraçado q vcs falam como se TD eleitor do Bolsonaro tivesse dando porrada nos… https://t.co/sdEgX3hboM;0.25;1.0;Rio de Janeiro, Brasil;-22.91215999999997;-43.17500999999993
18;@Thamyris_Th Meu tio do bolsonaro;0.0;0.0;No seu coração xuxu ;42.34288997446481;-3.6940100111084297
19;"Eu indo votar

Não precisa de tanta violência, cada um com seu candidato, que vença o menos pior..

Fulano :  Bolso… https://t.co/Be9dnQnFEt";0.06666666666666667;0.26666666666666666;Santarém, Brasil;-2.4393099999999777;-54.69882999999999
20;O Brasil Vota 17! Chegou a hora! #OBrasilVota17 #b17 #teammito #timedomito #BolsonaroAmorDoBrasil #bolsonaro17… https://t.co/zriomtPpSF;0.0;0.0;Santos, Brasil;-23.961439999999982;-46.32806999999997
21;Jair Bolsonaro ganará las elecciones presidenciales de este domingo en Brasil con un 56,8 % de los votos válidos, f… https://t.co/YoceyIuHTM;0.8;0.4;America;39.39870315600007;-99.41461918999994
22;https://t.co/HNoHHgP0Nc;0.0;0.0;Florianópolis, Santa Catarina;-27.59758999999997;-48.54798999999997
23;Nao aguento mais essa porra desse helicoptero sobrevoando a casa do bolsonaro EU QUERO DORMIR PORRA;-0.5;0.7;Rio de janeiro;-22.91215999999997;-43.17500999999993
24;Vitória avassaladora de Bolsonaro no Japão: Cidades já apuradas dão 94% para Bolsonaro e 6% para Haddad https://t.co/pK4hOKwNJw;0.5;1.0;Brasil;-10.769946428999958;-53.073466888999974
25;"8:25: chorando por motivos de jair bolsonaro e tudo a q a ele se refere.

bom dia.";0.24999999999999997;0.6000000000000001; ;;
26;100% dos votos apurados, aqui em casa já eh Bolsonaro presidente https://t.co/8fq16ohXzE;0.0;0.0;Projac;-23.48226999999997;-46.36568999999997
27;Bolsonaro já venceu 2 turno DE LAVADA no Japão!!! https://t.co/leaRWSy1Aj;0.0;0.0;Colatina/ES;-19.53431999999998;-40.62806999999998
28;@walterbolsonaro @emicida Irmão tu escuta RAP e vota no bolsonaro? Te indico estudar de onde o rap veio, o HIP HOP… https://t.co/SL6nZUox2n;0.0;0.0;Satolep;;
29;Bolsonaro tem 79% dos votos dos brasileiros em Portugal, 68% na  Austrália e 79% no Japão  https://t.co/Z8AgDVaPuR;0.0;0.0;Salvador, Brasil;-12.986449999999934;-38.52258999999998
30;"@PaolaCarosella Vai sim, BOLSONARO PRESIDENTE SÓ PARA NÃO ESQUECER NOSSA🇧🇷🇧🇷 NUNCA SERÁ VERMELHA.
#POSTE NÃO";0.0;0.5;Palhoça SC;-27.641069999999957;-48.678859999999986
31;"@GrupoMetropole Essa Bestópole sempre associando um crime a um candidato.
Percebam que na entrelinha ela induz pens… https://t.co/YemYOT1Mi5";0.0;0.0;Salvador, Brasil;-12.986449999999934;-38.52258999999998
32;#Naoduvid https://t.co/8CSIBgL8Kg;0.0;0.0;SAO VICENTE;-23.950629999999933;-46.39799999999997
33;"@chernicharos O Brasil se tornará grande. 
Bolsonaro Presidente.";0.8;0.75;Manhattan, NY;40.714500000000044;-74.00600999999995
34;Farinhas do mesmo saco: Brasil elegerá um presidente réu pela 1ª vez desde a redemocratização. Tanto Jair Bolsonaro… https://t.co/Z4x0XWrM77;0.35000000000000003;0.4527777777777777;Rio de Janeiro, Brasil;-22.91215999999997;-43.17500999999993
35;Bolsonaro é 'maluco', 'boçal' e 'um câncer a ser extirpado', diz Ciro https://t.co/hFTUTSaRF1;-0.6;0.9;Varginha, Minas Gerais;-21.557129999999972;-45.437359999999956
36;@iaragb @lobaoeletrico Claro! E o maior orçamento do Brasil! Petista é bandido e só quer dinheiro. BolsoDória sempr… https://t.co/HXqtHxkd2V;-0.24999999999999992;0.3833333333333333;Fazendão Iluminado, Tukanistão;-21.996669999999938;35.14167000000003
37;Reservada, Michelle Bolsonaro controla acesso ao marido https://t.co/nBwL49zHgA;0.0;0.0;Dom Pedro-MA;-5.039969999999926;-44.43787999999995
38;@salvo_el_ocaso No es con Bolsonaro, me parece. Es el voto del hastío contra el ideologismo cerril en toda Sudaméri… https://t.co/cXJrr5MC5Z;0.0;0.0;bsas;-34.60848999999996;-58.37343999999996
39;@AnaPaulaVolei @AnaPaulaVolei  Ana nós Brasileiros precisamos de vozes como a sua, independente de hoje não nos aba… https://t.co/BL9wX9ct2m;0.0;0.125;Brasil;-10.769946428999958;-53.073466888999974
40;Bolsonaro ataca liberdade de expressão e processa donos da Folha https://t.co/My32JLlq17;0.0;0.0;Brasil;-10.769946428999958;-53.073466888999974
41;"O Brasil já vota. Bolsonaro caiu nas sondagens mas ""virada"" é improvável https://t.co/sv3Ig4tiGH via @expresso";-0.5;0.5;porto;41.14584000000008;-8.610809999999958
42;Haddad reduz diferença para favorito Bolsonaro e eletriza reta final da campanha… https://t.co/3AL8jSTSMj Leia mais:;0.3;0.725;Ibaiti - Paraná;-23.855659999999943;-50.19482999999997
43;@giniarr @GatinhasGatoes @godismila @felipeneto ta faltando leitura na vida de vcs isso sim, sabe nem interpretar u… https://t.co/x2dMCvuy9g;-0.2;0.05;Engenho da Rainha;-22.865259999999978;-43.294689999999946
44;#Brasil será mudado por meio da obediência à Constituição, diz Bolsonaro… https://t.co/6eiLzc8Kjt Leia mais:;0.5;0.5;Ibaiti - Paraná;-23.855659999999943;-50.19482999999997
45;@dariojjunior Bolsonaro tem 79% dos votos dos brasileiros em Portugal, 68% na Austrália e 79% no Japão https://t.co/Z8AgDVaPuR;0.0;0.0;Salvador, Brasil;-12.986449999999934;-38.52258999999998
46;Bolsonaro nunca teve compromisso com as instituições, diz Haddad: SÃO PAULO… https://t.co/0gQbvkcz4A Leia mais:;0.5;0.5;Ibaiti - Paraná;-23.855659999999943;-50.19482999999997
47;Joaquim Barbosa diz que Bolsonaro inspira medo e declara voto em Haddad… https://t.co/0mmI0o7aQV Leia mais:;0.5;0.5;Ibaiti - Paraná;-23.855659999999943;-50.19482999999997
48;"Bolsonaro é o caralhoo ! 
Bom dia amigos";0.7;0.6000000000000001;Jacarepaguá, Rio de Janeiro;-22.973029999999937;-43.33647999999994
49;"Hoje o povo decide: 

Haddad = Venezuela 🇻🇪 
Bolsonaro = Brasil 🇧🇷 

#OBrasilVota17";0.0;0.0;Arapiraca, Brasil;-9.751529999999946;-36.66020999999995
50;"Acordei brigando com minha mãe que fez um vídeo da minha irmãzinha de 3 anos falando ""sou Bolsonaro"" sendo q a guri… https://t.co/yyj3n5t2Im";0.0;0.0;São Leopoldo, Brasil;-29.771829999999966;-51.14949999999993
51;Acabei de voltar da zona eleitoral que sensação gostosa , você votar Bolsonaro 17 e ficar com a consciência limpa d… https://t.co/saTr9tQMzy;0.19999999999999998;0.4611111111111111;Belo Horizonte;-19.919519999999977;-43.93832999999995
52;Pessoas fodidas não vota em BOLSONARO;-0.6;0.7;Rio de Janeiro, Brasil;-22.91215999999997;-43.17500999999993
53;@Lucas__linX @ReaDonnaIdTrump @jairbolsonaro É uma paródia do Donald Trump que está zuando com o Bolsonaro hahahahah #elenão;0.0;0.0;Belo Horizonte, Brazil;-19.919519999999977;-43.93832999999995
54;"O mlk vive postando letra de ""favela vive 3"" e vota no Bolsonaro (????????)";0.0;0.0;Grajaú, Rio de Janeiro;-22.92184999999995;-43.26302999999996
55;Bolsonaro com a maioria esmagadora dos votos no Japão Oo;0.5;1.0;BSB . ;4.891900000000021;114.94044000000008
56;Abrieron los colegios electorales y los brasileños eligen entre Bolsonaro y Haddad https://t.co/H8QsMbFn3H;0.0;0.0;Uruguay;-32.79326568999994;-56.02075792399995
57;@Rebeca_KitKat Bem? O bem vai vencer com Bolsonaro;0.75;0.5;São Paulo;-23.562869999999975;-46.654679999999985
58;"se não é a melhor mãe do mundo então não sei qual é 
ps: nem o próprio Bolsonaro vota tanto nele mesmo igual meu pa… https://t.co/T3ID2t2O35";0.5;0.2125;Brasil;-10.769946428999958;-53.073466888999974
59;#ViraVirouHaddad Se Joaquim Barbosa, relator do Mensalão, vota em Haddad e Rodrigo Janot, relator da Lava-jato, vot… https://t.co/HWeXy4KY8l;0.0;0.0;Acopiara, Brasil;-6.089929999999981;-39.44885999999997
60;Será que o Fantástico vai conseguir disfarçar corretamente quando anunciar Bolsonaro Presidente logo mais as 20:30 da noite ? #OBrasilVota17;0.45;0.7625;Bragança Paulista, SP, Brasil;-22.95133999999996;-46.54088999999993
61;"@lobaoeletrico Vou sentir falta dessa eleição e as famosas tags. E vamos votar na opção certa. É Bolsonaro presidente!
#OBrasilVota17";0.42857142857142855;0.7678571428571428;Goiânia, Brasil;-16.67930999999993;-49.25644999999997
62;@oluizexiste @didizaoo @SamiraKistter @aalicebb @crisgastaldi @Viktor_Bueno @joaquimboficial Pode olhar aí pra cima… https://t.co/fy5KVKU4UP;0.0;0.0;morro do polvilho, SP;-23.40942999999993;-46.83129999999994
63;Minha vizinha fazendo campanha contra o Bolsonaro na rua;0.0;0.0;Tão tão distante;44.81799995614297;20.45452998889154
64;@drimonteeiro Ta achando?eu tenho a certeza disso😂😂😂😂 está bem fora da lei viu. Vai lá voltar no Bolsonaro;0.25;0.4444444444444444;Brasil;-10.769946428999958;-53.073466888999974
65;Gostei de um vídeo @YouTube https://t.co/rod8GEsVqZ Mito Bolsonaro! VOCÊ PRECISA VER ISSO! Bolsonaro Já Começou Mudar a Brasil!;1.0;0.8;Rio De Janeiro;-22.91215999999997;-43.17500999999993
66;@ChicoLins Estão oferecendo cerveja se o Bolsonaro fizer todos atrocidades que saíram da boca dele. Porque acham qu… https://t.co/nUBp9iGtgk;0.0;0.0;Florianópolis, Santa Catarina;-27.59758999999997;-48.54798999999997
67;Interesante entrevista a una socióloga brasileña sobre el fenómeno Bolsonaro. https://t.co/WxLEH8Xptm;0.5;0.5;Salamanca, Castilla y León;40.964260000000024;-5.663849999999968
68;Na Polônia também Bolsonaro ganhou. https://t.co/L39xaFMxnA;0.0;0.0;Rio de Janeiro, Brasil;-22.91215999999997;-43.17500999999993
69;"Bolsonaro já é presidente em Hong Kong!

#OBrasilVota17 https://t.co/gEsRUhQbnn";0.0;0.0;São Paulo, Brasil;-23.562869999999975;-46.654679999999985
70;Elecciones de segunda vuelta hoy en Brasil con el conservador Jair Bolsonaro como amplio favorito para ganar la pre… https://t.co/SFCT23N0SP;0.65;0.7;0rlando, Florida, USA.;28.53343225739391;-81.43775917509682
71;@comenta_tuber @vaIehomossexuaI O Bolsonaro vai fazer pq? Kkkkkk;0.0;0.0;Brasil;-10.769946428999958;-53.073466888999974
72;Gostei de um vídeo @YouTube https://t.co/4Au4Es8m8Qção Petistas presos pela PF, planejavam contra Eleitores de Bolsonaro;0.6;0.8;lodon;-3.7278299999999263;-38.56895999999995
73;como vai ser o carnaval na faria lima se o bolsonaro for presidente;0.0;0.0;São Paulo, Brasil;-23.562869999999975;-46.654679999999985
74;@LudwigVonHagos @zelune Caramba, vai ver o plano de governo do Bolsonaro e depois vem, e também quem quer tirar a l… https://t.co/b0LaZ8fTtu;0.15000000000000002;0.55;Algum Lugar;55.46790000000004;-4.221879999999942
75;Não sei o que é pior, Bolsonaro presidente ou aguentar os Bolsominions.;-0.4;0.6;Sumaré;-22.825879999999927;-47.269199999999955
76;Indo #votar! Só vai dar #Bolsonaro. É #17Brasil;0.0;0.0;Baieux, PB;-7.129239999999925;-34.92172999999997
77;@andrevaladao Bolsonaro presidente do Brasil 17;0.0;0.0;Fortaleza-Ceará-Brazil.;-3.718409999999949;-38.54287999999997
78;ainda bem que minha coroa não vota, menos um voto pro bolsonaro ksksk;0.5;1.0;cangaço/sertão/manguezal ;8.953470000000038;-80.14728999999994
79;Os Ladrões jogaram a Toalha. Bolsonaro será eleito. https://t.co/CAtKoClc2Y via @YouTube;0.0;0.0;Recife, Brasil;-8.055309999999963;-34.87198999999998
80;Haddad ou Bolsonaro? Brasil já começou a decidir https://t.co/i5neYrKwDZ;0.0;0.0;Lousada, Portugal;41.27566000000007;-8.283379999999966
81;"Se o Bolsonaro vai ser bom? O futuro dirá!

Se o PT vai ser bom? O passado já disse!

#OBrasilVota17";0.271875;0.39375000000000004;São Paulo, Brasil;-23.562869999999975;-46.654679999999985
82;"Meu artigo sobre o fenômeno Bolsonaro, publicado hoje pelo impresso do Estadão.

https://t.co/i9jTyqkdbx https://t.co/i9jTyqkdbx";0.0;0.0;São Paulo, Brasil;-23.562869999999975;-46.654679999999985
83;"Bom dia
Bolsonaro é o caralho

#EleNao #EleNunca";0.7;0.6000000000000001;🇧🇷;;
84;C'est parti pour les élections présidentielles au #Bresil : les bureaux de vote viennent d'ouvrir. @jairbolsonaro e… https://t.co/StrdhrICjx;0.0;0.0;Bruxelles, Belgique;50.84439000000003;4.3560900000000515
85;O @gustacarvalho está em frente ao local de votação, do candidato à presidência, Jair Bolsonaro. A qualquer momento… https://t.co/wrRk1SMipM;0.0;0.0;Rio de Janeiro;-22.91215999999997;-43.17500999999993
86;@VEJA Bolsonaro 17 https://t.co/23e8NxHIZR;0.0;0.0;Jundiaí, Brasil;-23.188069999999982;-46.89114999999998
87;"Por ejemplo otro chofer de uber, mujer ella, joven y afrodescendiente, nos contó que bolsonaro cuidaba a las ""crian… https://t.co/cPD2hkoRAg";0.1;0.4;Parque Patricios;-34.63630999999998;-58.40131999999994
88;"No Japão acabou e Haddad rachou de votos...
Bolsonaro 97% X 1% Haddad
KKKKKKKKKKKKKKK";0.0;0.0;Fernando Prestes, Brasil;-21.268549999999948;-48.688639999999964
89;Eu to bem pistola com esse segundo turno. Decidir entre Bolsonaro e Andr.. quer dizer, Haddad é sacanagem. Sério.;-0.029166666666666674;0.4708333333333333;Morumbi, São Paulo;-23.600999999999942;-46.71550999999994
90;#Bolsonaro ❤️;0.0;0.0;Brás de Pina, Rio de Janeiro;-22.832589999999982;-43.30216999999993
91;Saia dessa vida de fakenews https://t.co/mBMoLJiT1C;0.0;0.0;São Paulo/ Brasil;-23.562869999999975;-46.654679999999985
92;"Londres. Tem meia dúzia de eleitores do Bolsonaro na frente da embaixada gritando ""nossa bandeira não será vermelha… https://t.co/fV3O7fgw9J";-0.08333333333333333;0.08333333333333333;United Kingdom;53.40838660500003;-1.9695595439999352
93;Abren los colegios electorales y Brasil escoge entre Bolsonaro y Haddad (fotos)    https://t.co/pjlf6c1Dns;0.0;0.5;Venezuela;7.120733800000039;-66.16282028899997
94;"passou um cara de carro gritando ""bolsonaro 17"" daí o pessoal da fila tudo xingou ele kkk";0.0;0.0;justin follows;35.18698000000006;-119.53493999999995
95;"Dou mt ponto nesses velhos falando ""Eu su bolsonaro"" 😂😂😂😂";0.1;0.2;Belém, Brasil;-1.4564299999999548;-48.503269999999986
96;@BocaButeraR @RhaisaDanielly No mais... Não foi provado nenhum caso de agreção por motivos politicos de eleitores d… https://t.co/0hcOgqBrf5;-0.125;0.3;São Paulo, Brasil;-23.562869999999975;-46.654679999999985
97;bom dia pessoal mta força p todo mundo q assim como eu ta com mto medo do dia de hoje por causa das eleições indepe… https://t.co/migCjURB4S;0.3;0.7333333333333334;Brasil;-10.769946428999958;-53.073466888999974
98;Japão dá Bolsonaro https://t.co/IkcEblggcK;0.0;0.0;Brasil;-10.769946428999958;-53.073466888999974
99;@slytherium Agora o pessoal decepcionado com o Cellbit sabe como eu me sinto ao vê-los apoiando o Bolsonaro.;-0.25;0.5;Brasil;-10.769946428999958;-53.073466888999974
100;'Política não é piada', afirma juíza ao condenar Bolsonaro por frases racistas https://t.co/xiXtHpE9o7;0.0;0.0;Brasil;-10.769946428999958;-53.073466888999974
101;"Já decidi meu voto! 
Eu vou votar meio a meio... um pouco no PT e um pouco no Bolsonaro assim ninguém fica me enche… https://t.co/s5Dg9Hc4fy";-0.17708333333333331;0.3333333333333333;Itaboraí, Brasil;-22.747519999999952;-42.860679999999945
102;Eu definitivamente nao to pronta pra hoje, 23 minutos de votação e já vi senhorzinho falando super grosso com a esp… https://t.co/d5B2eiaPek;-0.06354166666666668;0.5354166666666667;Belo Horizonte, Brasil;-19.919519999999977;-43.93832999999995
103;Abren los colegios electorales y Brasil escoge entre Bolsonaro y Haddad (fotos) https://t.co/bd1HSxkwMx;0.0;0.5;Maracaibo, Venezuela;10.687690000000032;-71.59756999999996
104;"N. Chomsky: ""Bolsonaro será una tragedia para el mundo. Uno de sus planes es abrir el Amazonas para que lo exploten… https://t.co/o0rxMS1suS";0.0;0.5;Madrid, Comunidad de Madrid;40.42028000000005;-3.7057699999999727
105;@GeorgMarques @Haddad_Fernando Bolsonaro  Presidente.;0.0;0.0;Manhattan, NY;40.714500000000044;-74.00600999999995
106;Saiba o que Bolsonaro e aliados falam sobre imprensa nas redes sociais. @JairBolsonaro #Eleições2018… https://t.co/tNVW38YUVi;0.03333333333333333;0.06666666666666667;Brasília, Brazil;-15.778429999999958;-47.92864999999995
107;meu pai tá vendo um debate do bolsonaro , que ranço da voz desse cara grosso;0.0;0.1;日本;36.655226998000046;139.27149500000007
108;@nerpr Fala pra ele que se ele votar no Bolsonaro ele é fascista, mas se votar no PT não é ladrão;0.0;0.0;Rio de Janeiro, Brasil;-22.91215999999997;-43.17500999999993
109;"Bolsonaro já é Presidente no Japão!!

Bom dia, Braseeeeellllllll!!!

#MudaBrasil17 
#AcabouaPiranhagemPT https://t.co/8cGnvsaPSe";1.0;0.6000000000000001;Brasília, Brazil;-15.778429999999958;-47.92864999999995
110;Bolsonaro entra no TSE com nova ação contra chapa petista https://t.co/QTi4QKRMfS;0.11818181818181818;0.2772727272727273;Varzea Paulista,SP, Brasil;-23.210729999999955;-46.831159999999954
111;contra bolsonaro não precisamos de fake news, quando você conhece o que ele pensa/quem ele é e continua o apoiando… https://t.co/sqBpNhRGhT;-0.5;1.0;princesa online&cansada;50.680000000000064;-111.55093
112;Bolsonaro já ganhou disparado no Japão.  Será que Haddad vai ganhar disparado na Venezuela?;0.8;0.4;Estados Unidos;39.39870315600007;-99.41461918999994
113;#OBrasilVota17✋eii Povo Brasileiro vamos votar em Bolsonaro se queremos mudança já👊👏👏👏👏👊 https://t.co/uB1rnuzphl;0.0;0.0;Curitiba PR;-25.439979999999935;-49.276539999999954
114;"@cid_martins Parece ter umas 10 mil pessoas kkkkkkk
Hoje vamos eleger Jair Bolsonaro
@jairbolsonaro";0.8;0.9;Santiago, Brasil;-29.169929999999965;-54.861009999999965
115;Quiero ver la cara que podrá esta lumbrera del pensamiento que trabaja en TN cuando gane Bolsonaro. https://t.co/dSFTjjaWFP;0.4;0.4125;Leeds, England;53.794800000000066;-1.5465299999999615
116;"CHER SE PRONUNCIOU DIZENDO:
""BOLSONARO É UM PORCO QUE DEVERIA ESTAR TRANCADO NUMA PRISÃO PELO RESTO DA VIDA!!!""… https://t.co/yRIgwrwISi";0.0;0.0;Rio de Janeiro, Brasil;-22.91215999999997;-43.17500999999993
117;Gostei de um vídeo @YouTube https://t.co/76xMrqcEjr do Bolsonaro é sucesso;0.3;0.0;Pernambuco, Brazil;-8.322998767999934;-37.99640931499994
118;In #Brasilien haben die Wahllokale geöffnet: Der Rechtsradikale Jair #Bolsonaro geht als Favorit ins Rennen, doch d… https://t.co/ZzwpO9aILL;0.5;1.0;Berlin / São Paulo;-23.642799999999966;-46.55245999999994
119;Brazilië kiest nieuwe president: ’buitenstaander’ Jair Bolsonaro aan kop https://t.co/J8COysG0p8 via @telegraaf;0.13636363636363635;0.45454545454545453;Lelystad, Nederland;52.50605000000007;5.474010000000021
120;Em memória do Coronel Carlos Alberto Brilhante Ustra eu irei votar no Capitão Jair Messias Bolsonaro para President… https://t.co/l7xrfVUADI;0.0;0.0;Franca, Brasil;-20.527939999999944;-47.39190999999994
121;nem Bolsonaro, nem PT, o Brasil que eu quero é FORA NORTON !!!;0.0;0.0;Rio de Janeiro, Brasil;-22.91215999999997;-43.17500999999993
122;"Elecciones de Brasil en Córdoba. 
Misión de observación para @IDEMOEorg. 
La votación se inició con normalidad a la… https://t.co/KZPBYRnZHv";0.15;0.6499999999999999;Córdoba (Arg);-31.407179999999983;-64.18570999999997
123;Esto es lo que le espera a #Brasil si elige a Bolsonaro 👇🏽🤦🏽‍♀️ https://t.co/vMdh9M90pv;0.0;0.0;Santo Domingo;18.471850000000074;-69.89138999999994
124;E se o Bolsonaro não tivesse levado uma facada? 🤔 https://t.co/Vs7snXYrlq;0.0;0.0;São Paulo, Brasil;-23.562869999999975;-46.654679999999985
125;@anaamelialemos Bom dia  Ana Amélia,  um ótimo domingo para vc tb. Para mim, vc tem que fazer parte da equipe de go… https://t.co/oi0wm1hSD6;0.75;0.675;Curitiba, Brasil;-25.439979999999935;-49.276539999999954
126;Esses “dois “ meses que restam vão ser os mais chatos, vai ficar só textão de gente que nunca gostou de política fa… https://t.co/GJhElVfAXU;-0.15000000000000002;0.8;Gana;7.980995107000069;-1.2497723419999716
127;Y la pregunta que todos se hacen es: ¿cómo ha pasado Brasil de ser la viva imagen de la alegría a un nido de odio?… https://t.co/RRWQWZq1Kj;0.0;0.55;España;40.227949660000036;-3.6460631049999392
128;@cher Bolsonaro maybe be a pig , but he isn't the candidate who should be locked in prison for the rest of his life !!;0.0;0.0;Rio de Janeiro, Brazil;-22.91215999999997;-43.17500999999993
129;Abren los colegios electorales: Brasil escoge entre Bolsonaro y Haddad - https://t.co/At8yzFIxAP;0.0;0.5;Barcelona, España;41.388040000000046;2.1700100000000475
130;Estamos lidando com psicopataS. Bolsonaro é um ditador, adora Ustra, preconceituoso em todas as vertentes, dissemin… https://t.co/3eRK9AuXMU;0.0;0.0;Americana, Brasil;-22.739019999999982;-47.331879999999956
131;"A rainha Cher detonando o #SoldadinhoMequetrefe do Deputado Bolsonaro!
#ViraVirouHaddad13 https://t.co/zDVBmezLFb";-0.3125;0.4;Recife, Brasil;-8.055309999999963;-34.87198999999998
132;Who is Jair Bolsonaro, the man likely to be Brazil's next president? https://t.co/6bEURHG12B https://t.co/ZqVqVHutxd;0.0;0.5;Dubai, United Arab Emirates;25.269510000000025;55.30884000000003
133;cristão q prega a paz votando em Bolsonaro, q contraditório;0.0;0.0;Nárnia;39.515660000000025;-77.07331999999997
134;acabei de ouvir alguém dizer que o Marcelo D2 deveria ter articulado melhor o porquê de não votar no Bolsonaro, ao… https://t.co/HxS9AlSz2m;0.5;0.5;Sao Paulo, Brazil;-23.562869999999975;-46.654679999999985
135;08:24 da manhã e meu tio tentando mudar minha opinião para votar no Bolsonaro, coitado não me conhece;-0.4;0.6;Unaí, Brasil;-16.361609999999928;-46.89942999999994
136;eu encontrei a barbie fascista pessoalmente, aquela burguesa safada viaja 10 vezes ao anos, já foi pra Rússia na co… https://t.co/ldDP4dVo5K;0.0;0.3;Wonderland;40.00291000000004;-82.87008999999995
137;Bolsonaro es una amenaza para el mundo, no solo para la joven democracia brasileña https://t.co/2zxzSPIWb1;0.05;0.7;Barcelona, Spain;41.388040000000046;2.1700100000000475
138;Roger Waters volta a atacar Bolsonaro, mas o público dá resposta extraordinária (Veja o Vídeo) via https://t.co/Pvr6iOAGtD;0.16666666666666666;0.5333333333333333;Rio de Janeiro, Brasil;-22.91215999999997;-43.17500999999993
139;Galera papo sério, acaba de cair um maconheiro aqui no meu bairro, provavelmente jogado de algum avião pelo Bolsona… https://t.co/qn8sKUUR35;-0.3333333333333333;0.6666666666666666;Cemitério dos sonhos.;-1.0639599999999518;-48.334749999999985
140;"TODOS OS BOLETINS DE URNA EM SUZUKA, JAPÃO: 

Bolsonaro: 1.909 votos (94,27%)
Haddad: 116 votos (5,73%)";0.0;0.0;RIO DE JANEIRO;-22.91215999999997;-43.17500999999993
141;En Brasil se juega hoy la Copa Brasil Elije, entre Bolsonaro y Haddad, como diría el gran Leonel “que gane el más mejol”;0.7000000000000001;0.5499999999999999;La Araucanía, Chile;-38.526719999999955;-72.44030999999995
142;Sabedoria oriental. https://t.co/zHYx1hh4f1;0.0;0.0;CBC - Botafogo;-20.996669999999938;-48.54777999999993
143;Q legal vamos comemorar junto com a vitória do #Bolsonaro https://t.co/KWmdND3uRi;0.0;0.0;URUARÁ PA BRAZIL;-3.7161599999999453;-53.73969999999997
144;@milaalves Bolsonaro vai matar todos? Mais não é ele que defende leis mais rígida? Não é ele;0.0;0.0;.;;
