;texto;polarity;subjectivity;location;Latitude;Longitude
136;"Mas se vc é um empresário ou tem outros interesses e Bolsonaro lhe trará mais dinheiro nem precisa comentar aqui.
Texto por: Tatiana Mottola";0.1875;0.4375;Porto Alegre, Brasil;-30.033919999999966;-51.22798999999998
137;@radiobandnewsfm Meu voto é contra Bolsonaro #apesardoPT;0.0;0.0;Marte;12.242460000000051;13.869820000000061
138;@delucca Tou vendo alguns eleitoresde radard dizendo q converteram voto do bolsonaro em radard... so q pergunto.. c… https://t.co/eypTsbZXYd;0.0;0.0;Euclides da Cunha, Brasil;-10.505249999999933;-39.01461999999998
139;Bolsonaro é meu ovo vai soltar fogos na casa do caralho quase matou meu cachorro e minha gata seus fdp;-0.4;0.4;São Paulo;-23.562869999999975;-46.654679999999985
140;@Haddad_Fernando A Lavajato vai investigar Bolsonaro se ele aparecer nas investigações.;0.0;0.0;Vitória, Espírito Santo;-20.320619999999963;-40.33409999999998
141;O professor prometia fazer atentados em eventos  de comemoração da possível vitória do candidato à presidência Jair… https://t.co/PdwPKDX5SO;0.0;1.0;N. Sra da Glória/Se;-10.887575805012618;-37.06513186296047
142;"O que o bolsonaro quanhou foi com concessão do governo !
 Já o lula ladrão assaltou os cofres publico robando 42 bi… https://t.co/JddkN1GXnS";0.0;0.06666666666666667;Rio de Janeiro, Brasil;-22.91215999999997;-43.17500999999993
143;@klaramonnik Rapaz, isso aqui já chegou no meu wpp com nego falando que vai mudar de bolsonaro pra haddad agora. Se… https://t.co/U6t4vLxBTo;0.0;0.0;Rio Branco;-9.973879999999951;-67.80755999999997
144;"@AndersonJB96 @Lonpgd @Marcelodedois Ela pode pegar esses dizeres e pensar ""meu candidato não gosta de gay, vou aca… https://t.co/ZxBiLk8e9G";0.4166666666666667;0.5833333333333334;Brasil;-10.769946428999958;-53.073466888999974
145;Deputados democratas pedem posição de governo dos EUA contra Bolsonaro https://t.co/DaEWEjV5za #Politica #Brasil #Economia #TechBlu;0.0;0.0;ÜT: -15.81383,-47.813056;49.76118000000008;23.35877000000005
146;Minha família toda é Bolsonaro, então eu fiz isso ... https://t.co/SK7e0EEf8o;0.2;0.4;Brasil;-10.769946428999958;-53.073466888999974
147;@Paulo_Nemer @Scootkennedy1 @jairbolsonaro Durrr o bolsonaro vai a acabar com a democracia eos direitos Durrrr;0.0;0.0;Rede Esgoto De Televisão ™;39.19335818400003;59.17525293600005
148;@juantatu @teleSURtv Los que apoyan esa cosaaa son igual q el malnacido fascista  asesinoo de Bolsonaro triste por… https://t.co/iWJovnegSp;-0.25;0.5625;Venezuela;7.120733800000039;-66.16282028899997
149;Somos brasileiros, somos Bolsonaro 17. Qualquer outra posição é atirar no próprio pé. #MudaBrasil17;-0.125;0.375;São Paulo;-23.562869999999975;-46.654679999999985
150;@fernandaFLATT Acabei de votar, sou ROBÔ do Bolsonaro 🤣🤣🤣🤣🤣🤣;0.0;0.0;Juiz de Fora, Minas Gerais;-21.765349999999955;-43.348689999999976
151;Meu deus eu vivi p ler uma biologa votar no bolsonaro, q vergonha alheia https://t.co/G0gmEfXvvJ;0.0;0.0;Belo Horizonte;-19.919519999999977;-43.93832999999995
152;"Eu entendo o medo que as pessoas sentem, o medo é real e tenho empatia por esse medo.

Mas o medo foi plantado de f… https://t.co/DmWodVzO7X";0.2;0.30000000000000004;Curitiba, a cidade modelo.;-25.53468073612194;-49.26059870898264
153;Quartéis se abrem para a campanha eleitoral de Bolsonaro https://t.co/CQU7qxyQyE;0.0;0.5;São Paulo - SP;-23.562869999999975;-46.654679999999985
154;Pq foram ameaçar o Joaquim Barbosa?Se nao tivessem ameçado o coitado não estariamos nessa discussão chata de Haddad… https://t.co/5qkYBXa6kt;-0.7;0.8;Niterói/Volta Redonda;-22.498339999999928;-44.092289999999934
155;@DRUDGE_REPORT Bolsonaro 2018! Make Brazil Great Again! 🇧🇷🇧🇷;1.0;0.75;Ohio, USA;40.41305679900006;-82.71121518599995
156;@alexaguiarpoa Bolsonaro ou PT (Lula)?;0.0;0.0;Maracaju;-21.626529999999946;-55.15994999999998
157;vi uma guria respondendo comentário sobre ser contra bolso e todas as palavras como: ditadura, comunismo, pt, lula,… https://t.co/z3fRwy5h3r;0.0;0.0;Brasil;-10.769946428999958;-53.073466888999974
158;"Olha migos é super compreensível que vocês queiram uma ""mudança"" na verdade não tem Brasileiro que não queira, mas… https://t.co/Y1LRSJwPrE";0.3333333333333333;0.6666666666666666;Campinas, Brasil;-22.90901999999994;-47.064599999999984
159;"Nosso muito obrigado aos médicos que salvaram 
o Bolsonaro. 
“Quem salva uma vida, salva um país inteiro!”";0.1;0.4125;Mogi das Cruzes, Brasil;-23.531289999999956;-46.20131999999995
160;O ministro relator do Mensalão anuncia que vai votar no PT porque Bolsonaro dá “medo”. E dá mesmo https://t.co/XhnOZaE7KQ;-0.44999999999999996;0.6;Curitiba, BR;-25.439979999999935;-49.276539999999954
161;Domingo vou apertar o 13 Tão forte que o Bolsonaro vai sentir meu Dedo no cu Dele ..😂;0.4333333333333333;0.7333333333333333;Rio de Janeiro, Brasil;-22.91215999999997;-43.17500999999993
162;@jandira_feghali EEEEE JANDIRÃO, VOCES ESTÃO NOS ULTIMOS ESPERNEIOS, GRITOS, DESESPERO, MAS ESSE CAPETA VAI SAI EM… https://t.co/ZJ2xIHyeyg;-0.3;0.5333333333333333;Minas Gerais, Brasil;-18.44684111099997;-44.66243752799994
163;Isso alem de ser mentiroso, é falso, ja que nao depende so do Bolsonaro para ele passar as leis dele na camara https://t.co/PxQxILPpDU;-0.20000000000000004;0.8;Nice Try Private Fed;43.70025000000004;7.277740000000051
164;O Bolsonaro vai proibir o cigarro gift;0.0;0.0;Rio de Janeiro, Brasil;-22.91215999999997;-43.17500999999993
165;VOTEM BOLSONARO 13;0.0;0.0;~ Sugestões via DM ~;15.434657276000053;-61.35007388199995
166;QUER FALA DE BOLSONARO A CADA 3 SEGUNDOS FALA COM QUEM SE IMPORTA A VAI TOMA NO CU SINCERAMENTE CHATO DA PORRA;0.35;0.55;São Luís, Brasil;-2.5265699999999356;-44.240309999999965
167;"eu quase dou um murro hj em um guri q apoia Bolsonaro pq essa desgraça quando alguem dava um 'a' 
-AMAS BOLSONARO N… https://t.co/0MDLVqRLDa";0.0;0.0;São Luís, Brasil;-2.5265699999999356;-44.240309999999965
168;"New York Times faz editorial sobre ""escolha triste do Brasil"" por @JairBolsonaro https://t.co/T2rkGhbUq9 Vergonha internacional!";-0.12121212121212122;0.48484848484848486;Belo Horizonte;-19.919519999999977;-43.93832999999995
169;"Bolsonaro curtiu sua publicação: será que foi ele? 

Lula curtiu sua publicação: não, não foi ele!… https://t.co/04jvV6pZZv";0.675;0.8;Anicuns, Brasil;-16.457109999999943;-49.959679999999935
170;Marcelo D2 o maior ladrão de votos de Jair Bolsonaro https://t.co/MZYaI1SH3b;0.0;0.0;São Paulo, SP;-23.562869999999975;-46.654679999999985
171;@firstcitizensam you support Bolsonaro? Be manly enough and tell me you are also anti gay rights, anti indigenous r… https://t.co/z1HBUORZth;0.20833333333333334;0.5416666666666667;Portugal - Berlin - Seoul;40.60153004775227;-6.535210003895122
172;@PabloP_Salvador Bolsonaro é retrocesso e PT também, o melhor é anular mesmo;1.0;0.3;Rio de Janeiro;-22.91215999999997;-43.17500999999993
173;Sab q q é engraçado, eu peegunto os eleitores do bolsonaro 3 motivos por votqr nele, sem falar do PT e eles não con… https://t.co/ZCOWZuWw2r;-0.25;0.8888888888888888;No chão ;42.839680000000044;-6.971069999999941
174;"PETRALHAS 
BOLSONARO FOI AO DEBATE, PORQUE COM BANDIDO NÃO TEM DIÁLOGO. HADDAD VAI DEBATER COM MORO EM 2019 NAO SE PREOCUPEM.";0.0;0.0;Goiânia;-16.67930999999993;-49.25644999999997
175;@LuanaSilvass22 @LanazinhaSousa @andrefernm pois foi o que falei.....quem adora chamar os outros de fascistas? Peti… https://t.co/SC8UhnzSJM;0.0;0.0;Boituva, Brasil;-23.28395999999998;-47.672189999999944
176;"@Haddad_Fernando Mentirosinho você, hein?
Enfim, sabe o que tem feito o PT desde os anos 80?
Mentir, enganar, rouba… https://t.co/9HWOwkQbCN";0.0;0.0;Itaquera, São Paulo;-23.53942999999998;-46.44780999999995
177;@trumpequalshit @amandafr_ts @jairbolsonaro Palavras ofensivas???? Gsus.... Tá falando do Bolsonaro né???;0.2857142857142857;0.5357142857142857;Belo Horizonte, Brasil;-19.919519999999977;-43.93832999999995
178;"No Twitter, Bolsonaro defende propriedade privada
'A forma de mudarmos o Brasil será através da defesa das leis e d… https://t.co/7TolOVYJAP";0.0;0.375;brasil;-10.769946428999958;-53.073466888999974
179;@Titoraffael Tá bom, Tito, você tá certo. Agora, me diga 3 propostas do Bolsonaro? Me fala, por que até agora não v… https://t.co/wotFsZTVqd;0.39285714285714285;0.5178571428571428;Brasilia- DF;-15.778429999999958;-47.92864999999995
180;"""Tragédia"" e ""autoritarismo"": Economist e Financial Times se voltam contra Bolsonaro na reta final da eleição… https://t.co/4D3gSiyqvJ";0.0;0.5;Belo Horizonte;-19.919519999999977;-43.93832999999995
181;Detesto o PT, detesto o Bolsonaro ainda mais, por favor, não votem neste desgraçado do Bolsonaro, nada virá de bom… https://t.co/6431Gt7RIZ;-0.10000000000000003;0.725;Carcosa;-18.033329999999978;-66.38332999999994
182;"@exame https://t.co/ujJDgOmwz8

https://t.co/6Jm1FVXKJW

https://t.co/CNQ4E8d5JD

https://t.co/4ZREyeJzKk";0.0;0.0;Brasil;-10.769946428999958;-53.073466888999974
183;@ElidaLopes14 @Haddad_Fernando Eu acho que o Bolsonaro não teve a MÍNIMA consideração de estudar e se preparar para… https://t.co/uZpE7H8O6i;0.0;0.0;Lavras, Brasil;-21.24529999999993;-45.000279999999975
184;a constituição devia proibir gente maluca como o bolsonaro de se candidatar a qualquer coisa;-0.6;0.9;Piauí, Brasil;-7.392359236999937;-42.970630281999945
185;@perfil4321 @vscardim @LulaTaPresoB17 @Haddad_Fernando Claro que não. Quem assumir está pegando uma bomba deixada p… https://t.co/i2vaPzbFVM;-0.2;0.35;Cidade do Galo;-19.742879999999957;-43.95637999999997
186;Com esse apoio, o ministro Joaquim Barbosa passará a ser chamado de comunista a partir de hoje pelo eleitorado do B… https://t.co/Q9nZ6RH8Au;0.0;0.0;Brasília;-15.778429999999958;-47.92864999999995
187;hoje tem campanha do bolsonaro aqui na cidade e eu vou sair com pouca gente ou sozinha se não conseguir organizar o… https://t.co/0pNRVxnmhJ;-0.2;0.1;URSAL;38.93893000000003;-9.383759999999938
188;"60 MOTIVOS PARA NÃO VOTAR EM JAIR BOLSONARO.

https://t.co/1jMbtxgsOx";0.0;0.0;Ourinhos;-22.980199999999968;-49.85827999999998
189;Engraçado que a tática que afundou o Aécio contra Dilma, que foi dizer que ele cortaria o Bolsa-família, nem encost… https://t.co/Zh5mziFSyF;0.25;1.0;Constantinople;41.01384000000007;28.94966000000005
190;@joaquimboficial @Haddad_Fernando Você escolhendo Corrupto? O Que mudou em você Exmo. Joaquim? O homem que se diz I… https://t.co/0lmLIysfpW;0.0;0.0;Salto del Guaira - PY;-24.062269999999955;-54.307249999999954
191;@jairbolsonaro @jairbolsonaro quinta feira agora um amigo meu Militar do Exercito Brasileiro, sub tenente da reserv… https://t.co/6JRJzz3HHL;0.0;0.0;rio de janeiro;-22.91215999999997;-43.17500999999993
192;@LucasTutoriais7 Como falar em mudança se o Bolsonaro está há 28 anos no congresso e a única coisa que fez foi colo… https://t.co/7LbsDuqREE;0.0;1.0;São Paulo, Brasil;-23.562869999999975;-46.654679999999985
193;Têm noção do significado disso? Joaquim Barbosa foi responsável por condenar o PT no caso do mensalão. E ainda assi… https://t.co/br0tFRdtSP;0.2;0.55;Rio;-22.192797435999978;-42.66989087099995
194;"@UOLNoticias O presidiário ainda não foi para o presídio? Waldir Damus do PT diz que: ""STF tem que acabar!"" Gleise… https://t.co/nDCnh9zAEc";0.0;0.0; Brasil;-10.769946428999958;-53.073466888999974
195;PT deve entrar logo com algum pedido de impeachment contra Bolsonaro afinal, conforme as convocações do Moro avance… https://t.co/52FRkfUOFh;0.0;0.06666666666666667;Campo Grande;-20.456299999999942;-54.61532999999997
196;https://t.co/PmVDOjzMpn vc tem pedófilo de estimação? https://t.co/rlpsGHG1Nn;0.0;0.0;Paraná, Brasil;-24.63501281699996;-51.615551495999966
197;@saltam0nte @lancelotliberte @BruceNorris13 @alexagomez2000 @CASTORFAVELO @yasmincnunez @rafaelhenrikez… https://t.co/upOYdNXoY3;0.0;0.0;Venezuela;7.120733800000039;-66.16282028899997
198;"Eu, Lara e Karol gritando na janela ""é Bolsonaro 17"" KKKKK";0.0;0.0;Localizandooo;-17.764429999999948;-63.18109999999996
199;@A_Bem_d_Verdade @CristPolit @rogerioandres @BielhaFtFelipe_ @meliffflua @luiz_reschke Porque o bolsonaro é homofob… https://t.co/AiZo2PsFRX;0.0;0.0;Ceará, Brasil;-3.7172199999999407;-38.54305999999997
200;"BOLSONARO 17 😎👉
Top1 word trends

#MudaBrasil17";0.0;0.0;Brasil;-10.769946428999958;-53.073466888999974
201;"Minha mãe dando lição de moral na minha tia que vai votar em Bolsonaro

EU TE AMO PORRA";0.25;0.425;Rio de Janeiro;-22.91215999999997;-43.17500999999993
202;Os caras passam a eleição INTEIRA chamando Bolsonaro de fascista, aí vai colocam uma faixa num prédio público escri… https://t.co/nciLOWIpWu;0.0;0.06666666666666667;Rio de Janeiro, Brasil;-22.91215999999997;-43.17500999999993
203;@joaquimboficial Hahahahahahahahahahahha julgou o mensalão, mas vota no Haddad pq quem inspira medo é o Bolsonaro.… https://t.co/QQaGsiI7g2;0.0;0.0;Brazil;-10.769946428999958;-53.073466888999974
204;Irmão de Ciro reclama de Bolsonaro e reforça voto em Haddad https://t.co/p31XbpPPfE;0.0;0.0;Sorocaba, Brasil;-23.505799999999965;-47.45596999999998
205;Aliás, quero só ver se o judiciário vai bater cabeça com o governo Bolsonaro, se vai querer impedir coisa ou não;0.0;0.0;São Paulo;-23.562869999999975;-46.654679999999985
206;Si piensas que la política en tu país es una mierda, recuerda que Brasil está a punto de elegir a un presidente de nombre Bolsonaro.;0.30000000000000004;0.8500000000000001;Guayaquil-Ecuador;-2.159599999999955;-79.92829999999998
207;"já acordei puta fazendo textão no facebook, Bolsonaro é o caralho

VOTA 13!";-0.75;0.8;Rio de Janeiro, Brasil;-22.91215999999997;-43.17500999999993
208;Se duvidar até o bolsonaro tem vergonha desse vídeo https://t.co/D5Aot2ZdFY;0.0;0.0;Campo Mourão, Brasil;-24.046269999999936;-52.384199999999964
209;#MudaBrasil17 E olha que o Bolsonaro nem tomou posse, hein??? https://t.co/c1DQFhyyCh;0.0;0.0;Sete Lagoas MG;-19.467439999999954;-44.24874999999997
210;https://t.co/dcmTCEIYK2 https://t.co/dcmTCEIYK2;0.0;0.0;São Bernardo do Campo - SP;-23.703089999999975;-46.55242999999996
211;"VÍDEO: Dado Villa Lobos, da Legião Urbana, pede voto ""contra as armas"" de Bolsonaro https://t.co/dXLJ1p1ozd";0.0;0.0;Wakanda;-23.66373999999996;-70.40096999999997
212;O que eu acho interessante é que toda a família Bolsonaro nunca quer dizer o que dizem;0.19999999999999998;0.3333333333333333;Narnia;39.515660000000025;-77.07331999999997
213;@brunoboghossian @marceloalmeid_a Meu voto é contra Bolsonaro #apesardoPT;0.0;0.0;Marte;12.242460000000051;13.869820000000061
214;Brazilian Trump my ass this guy Is an exact replica of  Duterte,,bolsonaro makes trump look like a Boy scout;0.25;0.25;Malibu, CA;34.03652000000005;-118.68795999999998
215;@alineosasco Os eleitores do Bolsonaro tão se esforçando pra mostrar q todas as falas do candidato são mentirosas, pelo visto;0.05;0.35;Rio de Janeiro, Brasil;-22.91215999999997;-43.17500999999993
216;@marciodmengeon @Rafaeldicamargo @programapanico O Bolsonaro n gosta de bandido certo ? Então pq ele tava no PP ? P… https://t.co/zJWCZdiBkE;0.2857142857142857;0.5357142857142857;residência da gaga - Las Vegas;19.238790536568725;-103.72797450846637
217;Este sim foi um dos brasileiros que lutou verdadeiramente pela democracia no Brasil, homem de honra e que conhece m… https://t.co/HinZgU1U0u;0.0;0.0;Sinop;-11.854469999999935;-55.50950999999998
218;"Boicotado por fãs de Bolsonaro, Amor 
&amp; Sexo perde até para a Band no Ibope https://t.co/4DrLK6qW6T via @DanielKastro";-0.3;0.1;Hell City;19.383330000000058;-81.41666999999995
219;"Gostei de um vídeo @YouTube https://t.co/Tlh6I3U0it pede DEMISSÃO ao vivo durante entrevista com Bolsonaro ""ME SENTI";0.36818181818181817;0.65;Niterói RJ;-22.88842999999997;-43.11463999999995
220;Souu 100% Bolsonaro mais acordo, como se fosse uma Petista kkkkkkkkkkkkk https://t.co/shfr6hX9Vl;0.5;0.5;Campina Grande, Brasil;-7.224049999999977;-35.89098999999993
221;minha irma bate no peito pra dizer que defende o bolsonaro, que apoia o torturador, que democracia já não existe, q… https://t.co/qcPMOAiMaD;0.0;0.0;Uruguaiana, Brasil;-29.771509999999978;-57.07974999999993
222;"Eu odeio tanto esse Bolsonaro vei,  como as pessoas conseguem ver o bem, a ""salvação"" nele,  CARALEO https://t.co/1TvajsCWFH";0.03333333333333329;0.5666666666666668;Pirenópolis, Brasil;-15.853869999999972;-48.95837999999998
223;https://t.co/Qk6H7wvGgp;0.0;0.0;Minas Gerais, Brasil;-18.44684111099997;-44.66243752799994
224;Pego na mentira, o que dizer? Estamos testemunhando isso desde quando ele se tornou o candidato https://t.co/j6tG4978em;0.0;0.0;Brazil;-10.769946428999958;-53.073466888999974
225;"@TomeiAbuso As eleitores do #Bolsonaro querem Obrigar as pessoas a votar nele...
Misericórdia.";0.0;0.0;Salvador, Brasil;-12.986449999999934;-38.52258999999998
226;@bolsonaro_1 🙋 aceitei vaga ate de serviços Gerais;0.05000000000000002;0.5;B R A S I L;-22.941209999999955;-47.11430999999993
227;Luciano Camargo e Família visitam Bolsonaro. https://t.co/szpA3pLwPo via @YouTube;0.0;0.0;São Paulo, Brasil;-23.562869999999975;-46.654679999999985
228;Au bord du volcan... la dictature est sur la route. Jair Bolsonaro, un antisystème aux portes du pouvoir… https://t.co/JTDQAR7U4v;0.0;0.0;Paris, France;48.85717000000005;2.3414000000000215
229;Quando o desespero bate kkkkkkk https://t.co/XIvCHHIslb;0.0;0.0;Brasil;-10.769946428999958;-53.073466888999974
230;Devia tá estudando mas tô aqui vendo o mapa astral do Bolsonaro;0.0;0.0;Brasília, Brasil;-15.778429999999958;-47.92864999999995
231;Editorial | Bolsonaro não é a solução https://t.co/QNzwZWx6dE;0.0;0.0;Brasil;-10.769946428999958;-53.073466888999974
232;"Sobre Bolsonaro &gt; https://t.co/qIvtVbKvtV
Tudo contra Bolsonaro &gt; https://t.co/1Yul3SIfBi 
Para virar votos brancos… https://t.co/gaW9U9ILwy";0.0;0.0;021   🌜🌕🌛;;
233;Moderando o discurso, @JairBolsonaro recua de promessas eleitorais mais polêmicas https://t.co/Y6OZkH2Fbd Amarelou,… https://t.co/b8RS3J6rDx;0.525;0.725;Belo Horizonte;-19.919519999999977;-43.93832999999995
234;Pq o brasileiro fez isso de colocar Haddad e Bolsonaro no segundo turno? Quem ganhar vai sofrer muita oposição no c… https://t.co/4ZsmVsufH3;0.2;0.25;Curitiba, Brasil;-25.439979999999935;-49.276539999999954
235;"@Haddad_Fernando Já comparou hoje?

HADDAD
32 processos por CORRUPÇÃO

BOLSONARO
0 processos por CORRUPÇÃO

#MudaBrasil17";0.0;0.0;Minas Gerais;-18.44684111099997;-44.66243752799994
236;"1ª vez nesta Democracia que não tivemos debate dos candidatos.

Pq #Bolsonaro é um vazio de idéias e de humanidade,… https://t.co/G1lYfZXfSM";0.0;0.0;São Paulo;-23.562869999999975;-46.654679999999985
237;"""HITLER EM BRASÍLIA"", JORNAL ISRAELENSE CRITICA BOLSONARO https://t.co/Iln7GbF5cx via @a_postagem";0.0;0.0;Campeche Leste, Florianópolis;-27.69119999999998;-48.49079999999998
238;@silasribeiro16 @Marcelodedois O Bolsonaro é fascista?;0.0;0.0;Anápolis, Goiás;-16.328659999999957;-48.95294999999993
239;Bolsonaro recruta exército de fiscais de urna https://t.co/KZ9EBJEuIe;0.0;0.0;Belo Horizonte MG;-19.919519999999977;-43.93832999999995
240;"Moderando o discurso, Bolsonaro recua de promessas eleitorais mais polêmicas https://t.co/JR2lTIM3G9

O COISO, VEND… https://t.co/8BNdJvkPki";0.525;0.725;Fortaleza-CE;-3.718409999999949;-38.54287999999997
241;"#MudaBrasil17  
Bolsonaro o único candidato a presidência com caráter e fibra para enfrentar o establishment. https://t.co/uUuSgXYwom";0.0;1.0;São Paulo, Brasil;-23.562869999999975;-46.654679999999985
242;"@jairbolsonaro Bolsonaro, sempre Bolsonaro só vc consegue mudar este país imundo que estamos vivendo. 
#ELESIM #Bolsonaro17Sim";-0.4;1.0;São Paulo, Brasil;-23.562869999999975;-46.654679999999985
243;PF desmonta grupo petista que planejava ato violento após vitória de Bolsonaro https://t.co/pVV3HlTTrJ;-0.8;1.0;Salvador Bahia Brasil;-12.986449999999934;-38.52258999999998
244;"É a reta final! A onda da mudança invadiu Alcântara!
Governado Wilson 20
Presidente Bolsonaro 17 https://t.co/UcWsHq3tdU";0.0;1.0;São Gonçalo, Brasil;-22.823279999999954;-43.045369999999934
245;"JOAQUIM BARBOSA declarando voto em Haddad e vocês aí se achando ""os espertões"" por votar em Bolsonaro pq é ""CONTRA… https://t.co/eP40QWWsGw";0.21428571428571427;0.6428571428571429;Belo Horizonte, Brasil;-19.919519999999977;-43.93832999999995
246;@AirescauaSilva @joaquimboficial Eu tenho uma amiga que diz que nunca vai perdoa Bolsonaro por fazer ela votar no P… https://t.co/gHy7UqFnQ5;0.0;0.0;poço redondo/sergipe;-9.806679999999972;-37.68334999999996
247;"É Amanhã Brasil 🇧🇷 o dia de escolhermos certo aqui em São Paulo sou 4️⃣5️⃣ DORIA Governador 
BOLSONARO 1️⃣7️⃣ Presi… https://t.co/e38DVFuFvQ";0.2857142857142857;0.5357142857142857;Sorocaba, Brasil;-23.505799999999965;-47.45596999999998
248;Apoiadores de Bolsonaro farão arrastão hoje a partir das 17h em Codó https://t.co/4qdhw3heVq + acesse @blogdoacelio;0.0;0.0;Codó MA;-4.454449999999952;-43.87868999999995
249;minha tia colocando deus e bolsonaro na msm frase, me poupe pfvr;0.0;0.0;be the light in one's life;31.42134004501099;-100.48674992281735
250;"https://t.co/WthlHuutIC Claro; apenas subiu pra baixo, jegues de @o_antagonista!";-0.19444444444444448;0.2888888888888889;Belo Horizonte;-19.919519999999977;-43.93832999999995
251;Ex-ministro do Supremo Tribunal Federal, Joaquim Barbosa, afirmou que em 32 anos de exercício do voto, é a primeira… https://t.co/dqX0Sg5rKA;0.125;0.16666666666666666;Brasília / Brasil ;-15.778429999999958;-47.92864999999995
252;Gostei de um vídeo @YouTube https://t.co/ILHEITlOrs Gamer do Bolsonaro;0.0;0.0;Fortaleza, Brasil;-3.718409999999949;-38.54287999999997
253;@jairbolsonaro Eh verdade senhor Bolsonaro. Me conta como vc vai enfrentar os ladrões se não conseguiu nem enfrenta… https://t.co/RULQ68SGNR;0.2857142857142857;0.5357142857142857;Goiânia;-16.67930999999993;-49.25644999999997
254;A partir de dia 29 eu nao trato eleitor nenhum do Bolsonaro com respeito;0.0;0.0;Castelo - Pampulha;-19.821205030396353;-44.02208386550113
255;maite, poncho e o cristian contra bolsonaro, rbd me dá orgulho até hj bicho;0.0;0.0;mateus & mayanne;48.24045000000007;0.2684300000000235
256;@Teledramaturgia Respeito a posição da Regina, mas ñ sou obrigada a curtir e gostar dela depois disso. Cada 1 se po… https://t.co/OLzv5WGmtk;0.0;0.0;Brasil;-10.769946428999958;-53.073466888999974
257;@BernardoMF @marceloalmeid_a Meu voto é contra Bolsonaro #apesardoPT;0.0;0.0;Marte;12.242460000000051;13.869820000000061
258;Cantor Fagner é bolsonaro;0.0;0.0;São Paulo, Brasil;-23.562869999999975;-46.654679999999985
259;"Quem te convenceu a votar no PT?!
- Bolsonaro...
#ViraVotoHaddad13";0.0;0.0;Porto Alegre-RS,Brasil;-30.033919999999966;-51.22798999999998
260;Algo que demorou mas aconteceu! O PT conseguiu descobrir agora no final da campanha, com ajuda do Cid Gomes, de que… https://t.co/cHdh0VR0QA;0.5;0.625;Vinhedo, Brasil;-23.02992999999998;-46.97485999999998
261;#MudaBrasil17 sou de BELÉM DO PARÁ voto bolsonaro.;0.0;0.0;BELÉM DO PARÁ;-1.455829999999935;-48.50443999999993
262;@Lui2Alexandrino @RicaPerrone Porra não sei se apoia agora, no início ele declarou que não apoiaria o Bolsonaro;0.25;0.3333333333333333;RIO DE JANEIRO-BRASIL;-22.91215999999997;-43.17500999999993
263;Por que a diferença entre Bolsonaro e Haddad caiu https://t.co/7Av3qAgjFZ Chupa, Bozo!;-0.375;0.3;Belo Horizonte;-19.919519999999977;-43.93832999999995
264;Bolsonaro e Haddad são 2 caras numa moto. Um aponta a arma e o outro te assalta;-0.125;0.375;Brazil;-10.769946428999958;-53.073466888999974
265;Poxa, queira eu dizer o mesmo toda vez que chamo alguém de idiota, ou de retardado. É só da boca pra fora, eu queri… https://t.co/TFW8govcZg;-0.5666666666666668;0.6416666666666667;Fortaleza - CE;-3.718409999999949;-38.54287999999997
266;"“Bolsonaro é meu cu “ 
-pai  
Kkkkkkkkkkkkkkk";0.0;0.0;Rio de Janeiro, Brasil;-22.91215999999997;-43.17500999999993
267;Meu irmão foi no salão da mãe tentar convencer as pessoas a não votar no bolsonaro, eu amo ele aaaaa;0.5;0.6;Butiá RS;-30.118739999999946;-51.963859999999954
268;@joaquimboficial Engraçado, eu também pensei a mesma coisa, depois de tantos roubos e corrupção, cuja facção até o… https://t.co/a2CMF8lArm;0.25;0.5416666666666666;Brasil;-10.769946428999958;-53.073466888999974
269;A justiça condena Bolsonaro por tabela. Ele pode falar o que bem entender que está tudo certo, mas se alguma campan… https://t.co/O3vFpJSkKi;0.2857142857142857;0.5357142857142857;Recife;-8.055309999999963;-34.87198999999998
270;@Cristia54830162 @henryrasmus2 @condor_1821 @JoseLChilavert_ E ainda vem defender o PT e falar mal do Bolsonaro, se… https://t.co/13VE3EoIUR;-0.6999999999999998;0.6666666666666666;Santos-SP;-23.961439999999982;-46.32806999999997
271;A CMTV mandam na PJ e todos os funcionários da mesma só trabalham para aqueles filhos da puta,  estão a destruir o… https://t.co/lBvBd9R3PV;-0.1;0.5;Horta - Faial - Azores;38.52942000000007;-28.633509999999944
272;@perfil4321 @FlahDinizz @LulaTaPresoB17 @Haddad_Fernando Não vai mesmo, Bolsonaro é um homem e quem salva é Jesus.… https://t.co/cvhZPrnKGg;-0.1;0.2;Brasil;-10.769946428999958;-53.073466888999974
273;@Drica_Patriota Isso é doença mesmo! O pensamento egoísta que pra defender sua ideologia, se aceite situações como… https://t.co/YxdngI8PBc;-0.5;1.0;Minas Gerais;-18.44684111099997;-44.66243752799994
274;@OGloboPolitica @Haddad_Fernando 😂😂😂😂😂😂😂 não chegou nem na pontinha dos atos pro bolsonaro! Vcs só passam vergonha!… https://t.co/iq3moRS5wV;0.0;0.0;Brasília, Brasil;-15.778429999999958;-47.92864999999995
275;Desculpem o momento Poliana, mas achei esses números importantes. O Brasil tem 5.570 cidades. OK. E apenas 2.500 li… https://t.co/3KPeNwSrlp;0.1;0.875;São Paulo, SP;-23.562869999999975;-46.654679999999985
276;Bolsonaro anda dizendo que não é contra o Bolsa Família, que é Fake News. Então, assista esse vídeo e tire suas pró… https://t.co/SZkiujqF7o;-0.5;1.0;Brasil;-10.769946428999958;-53.073466888999974
